Vd Vg Vs Vb Lg Ids qd  
0.01 1.43434343434 0 0 1e-06 1.56068777694e-06 -37.783951146
0.12 1.43434343434 0 0 1e-06 1.77311239948e-05 -33.7507323111
0.23 1.43434343434 0 0 1e-06 3.20804417725e-05 -29.7422992886
0.34 1.43434343434 0 0 1e-06 4.46204303661e-05 -25.765015881
0.45 1.43434343434 0 0 1e-06 5.53659887038e-05 -21.828006914
0.56 1.43434343434 0 0 1e-06 6.43365357686e-05 -17.944990626
0.67 1.43434343434 0 0 1e-06 7.15584308973e-05 -14.1378924708
0.78 1.43434343434 0 0 1e-06 7.70695254735e-05 -10.4447309825
0.89 1.43434343434 0 0 1e-06 8.09289476038e-05 -6.93917534116
1.0 1.43434343434 0 0 1e-06 8.32427434886e-05 -3.78628915661
0.01 1.45454545455 0 0 1e-06 1.5912742604e-06 -38.5269788382
0.12 1.45454545455 0 0 1e-06 1.80972617656e-05 -34.4897496098
0.23 1.45454545455 0 0 1e-06 3.27802283688e-05 -30.4763497363
0.34 1.45454545455 0 0 1e-06 4.56514988766e-05 -26.4927613164
0.45 1.45454545455 0 0 1e-06 5.67253154796e-05 -22.5474973706
0.56 1.45454545455 0 0 1e-06 6.60201249854e-05 -18.6532342424
0.67 1.45454545455 0 0 1e-06 7.35607575713e-05 -14.829979864
0.78 1.45454545455 0 0 1e-06 7.93824458034e-05 -11.1118470364
0.89 1.45454545455 0 0 1e-06 8.35392187561e-05 -7.56342948868
1.0 1.45454545455 0 0 1e-06 8.61250069546e-05 -4.3254101289
0.01 1.47474747475 0 0 1e-06 1.62188605649e-06 -39.2706603778
0.12 1.47474747475 0 0 1e-06 1.84637343363e-05 -35.2295663648
0.23 1.47474747475 0 0 1e-06 3.34807296062e-05 -31.2113990606
0.34 1.47474747475 0 0 1e-06 4.66837590419e-05 -27.2217885858
0.45 1.47474747475 0 0 1e-06 5.80864504821e-05 -23.268689245
0.56 1.47474747475 0 0 1e-06 6.77063497574e-05 -19.3638374693
0.67 1.47474747475 0 0 1e-06 7.55668876227e-05 -15.5255384966
0.78 1.47474747475 0 0 1e-06 8.17009430827e-05 -11.7845082418
0.89 1.47474747475 0 0 1e-06 8.6158089593e-05 -8.19765351693
1.0 1.47474747475 0 0 1e-06 8.90221105715e-05 -4.88549252954
0.01 1.49494949495 0 0 1e-06 1.65252232721e-06 -40.0149733467
0.12 1.49494949495 0 0 1e-06 1.88305300816e-05 -35.9701524425
0.23 1.49494949495 0 0 1e-06 3.41819192587e-05 -31.9474054778
0.34 1.49494949495 0 0 1e-06 4.77171641961e-05 -27.9520374979
0.45 1.49494949495 0 0 1e-06 5.94493171892e-05 -23.9914915798
0.56 1.49494949495 0 0 1e-06 6.9395087475e-05 -20.0766541376
0.67 1.49494949495 0 0 1e-06 7.75766217304e-05 -16.2243135802
0.78 1.49494949495 0 0 1e-06 8.40246755011e-05 -12.4622189135
0.89 1.49494949495 0 0 1e-06 8.87849047042e-05 -8.84073217804
1.0 1.49494949495 0 0 1e-06 9.19325207047e-05 -5.46364991437
0.01 1.51515151515 0 0 1e-06 1.68318227524e-06 -40.7598964499
0.12 1.51515151515 0 0 1e-06 1.91976379673e-05 -36.7114793638
0.23 1.51515151515 0 0 1e-06 3.48837725133e-05 -32.6843297415
0.34 1.51515151515 0 0 1e-06 4.87516703664e-05 -28.6834519471
0.45 1.51515151515 0 0 1e-06 6.08138438817e-05 -24.7158204075
0.56 1.51515151515 0 0 1e-06 7.10862240722e-05 -20.7915509956
0.67 1.51515151515 0 0 1e-06 7.95897764525e-05 -16.9260767082
0.78 1.51515151515 0 0 1e-06 8.63533337753e-05 -13.1445446896
0.89 1.51515151515 0 0 1e-06 9.14190879088e-05 -9.49171622075
1.0 1.51515151515 0 0 1e-06 9.48549475805e-05 -6.05746687704
0.01 1.53535353535 0 0 1e-06 1.71386514133e-06 -41.505409442
0.12 1.53535353535 0 0 1e-06 1.95650475122e-05 -37.4535201865
0.23 1.53535353535 0 0 1e-06 3.55862658704e-05 -33.4221349436
0.34 1.53535353535 0 0 1e-06 4.97872360688e-05 -29.415979556
0.45 1.53535353535 0 0 1e-06 6.21799632444e-05 -25.4415980616
0.56 1.53535353535 0 0 1e-06 7.27796532324e-05 -21.5084062548
0.67 1.53535353535 0 0 1e-06 8.16061825184e-05 -17.6306224113
0.78 1.53535353535 0 0 1e-06 8.86866369181e-05 -13.8311031517
0.89 1.53535353535 0 0 1e-06 9.40601292482e-05 -10.1497931525
1.0 1.53535353535 0 0 1e-06 9.77882970335e-05 -6.66492449053
0.01 1.55555555556 0 0 1e-06 1.74457020196e-06 -42.2514930597
0.12 1.55555555556 0 0 1e-06 1.99327487508e-05 -38.196249397
0.23 1.55555555556 0 0 1e-06 3.62893770526e-05 -34.1607863334
0.34 1.55555555556 0 0 1e-06 5.08238221229e-05 -30.1495713554
0.45 1.55555555556 0 0 1e-06 6.35476120086e-05 -26.1687525687
0.56 1.55555555556 0 0 1e-06 7.44752756868e-05 -22.2271083304
0.67 1.55555555556 0 0 1e-06 8.36256833533e-05 -18.3377652463
0.78 1.55555555556 0 0 1e-06 9.10243287039e-05 -14.5215561076
0.89 1.55555555556 0 0 1e-06 9.67075745912e-05 -10.8142636511
1.0 1.55555555556 0 0 1e-06 0.000100731632543 -7.28433201189
0.01 1.57575757576 0 0 1e-06 1.7752967671e-06 -42.9981289601
0.12 1.57575757576 0 0 1e-06 2.03007322008e-05 -38.9396428125
0.23 1.57575757576 0 0 1e-06 3.69930849218e-05 -34.9002511545
0.34 1.57575757576 0 0 1e-06 5.18613914836e-05 -30.8841814981
0.45 1.57575757576 0 0 1e-06 6.49167306303e-05 -26.897217112
0.56 1.57575757576 0 0 1e-06 7.61729985912e-05 -22.9475547491
0.67 1.57575757576 0 0 1e-06 8.56481337957e-05 -19.0473373234
0.78 1.57575757576 0 0 1e-06 9.33661746913e-05 -15.2156032117
0.89 1.57575757576 0 0 1e-06 9.93610172582e-05 -11.4845225126
1.0 1.57575757576 0 0 1e-06 0.000103684145532 -7.91426826388
0.01 1.59595959596 0 0 1e-06 1.80604417818e-06 -43.7452996628
0.12 1.59595959596 0 0 1e-06 2.06689888321e-05 -39.68367749
0.23 1.59595959596 0 0 1e-06 3.76973694022e-05 -35.6404984959
0.34 1.59595959596 0 0 1e-06 5.28999090882e-05 -31.6197670014
0.45 1.59595959596 0 0 1e-06 6.62872630008e-05 -27.6269295557
0.56 1.59595959596 0 0 1e-06 7.78727349731e-05 -23.6696511967
0.67 1.59595959596 0 0 1e-06 8.76733989778e-05 -19.7591861974
0.78 1.59595959596 0 0 1e-06 9.57119596998e-05 -15.9129766628
0.89 1.59595959596 0 0 1e-06 0.000102020091211 -12.1600432194
1.0 1.59595959596 0 0 1e-06 0.000106645132121 -8.55353295947
0.01 1.61616161616 0 0 1e-06 1.83681180624e-06 -44.4929884979
0.12 1.61616161616 0 0 1e-06 2.10375100386e-05 -40.4283316444
0.23 1.61616161616 0 0 1e-06 3.84022114106e-05 -36.3814991576
0.34 1.61616161616 0 0 1e-06 5.39393417166e-05 -32.3562875158
0.45 1.61616161616 0 0 1e-06 6.76591561841e-05 -28.3578320228
0.56 1.61616161616 0 0 1e-06 7.95744032368e-05 -24.3933106858
0.67 1.61616161616 0 0 1e-06 8.9701353345e-05 -20.4731730611
0.78 1.61616161616 0 0 1e-06 9.80614856566e-05 -16.6134367754
0.89 1.61616161616 0 0 1e-06 0.000104684465471 -12.840365392
1.0 1.61616161616 0 0 1e-06 0.000109613974869 -9.20110697097
0.01 1.63636363636 0 0 1e-06 1.8675990502e-06 -45.241179556
0.12 1.63636363636 0 0 1e-06 2.14062876122e-05 -41.1735845716
0.23 1.63636363636 0 0 1e-06 3.91075927923e-05 -37.1232255274
0.34 1.63636363636 0 0 1e-06 5.49796578643e-05 -33.0937051159
0.45 1.63636363636 0 0 1e-06 6.90323601806e-05 -29.0898705184
0.56 1.63636363636 0 0 1e-06 8.12779267217e-05 -25.1184528255
0.67 1.63636363636 0 0 1e-06 9.17318797918e-05 -21.189171191
0.78 1.63636363636 0 0 1e-06 0.000100414569748 -17.3167682619
0.89 1.63636363636 0 0 1e-06 0.000107353839501 -13.5250845407
1.0 1.63636363636 0 0 1e-06 0.000112590128339 -9.85612016902
0.01 1.65656565657 0 0 1e-06 1.89840533517e-06 -45.9898576437
0.12 1.65656565657 0 0 1e-06 2.17753137187e-05 -41.9194165794
0.23 1.65656565657 0 0 1e-06 3.98134962614e-05 -37.8656514686
0.34 1.65656565657 0 0 1e-06 5.60208276259e-05 -33.8319841123
0.45 1.65656565657 0 0 1e-06 7.04068277114e-05 -29.822994594
0.56 1.65656565657 0 0 1e-06 8.2983233305e-05 -25.8450031791
0.67 1.65656565657 0 0 1e-06 9.37648688992e-05 -21.9070646059
0.78 1.65656565657 0 0 1e-06 0.000102771042822 -18.022777097
0.89 1.65656565657 0 0 1e-06 0.000110027939359 -14.2138436532
1.0 1.65656565657 0 0 1e-06 0.000115573107604 -10.5178254698
0.01 1.67676767677 0 0 1e-06 1.92923011104e-06 -46.7390082411
0.12 1.67676767677 0 0 1e-06 2.21445808755e-05 -42.6658089226
0.23 1.67676767677 0 0 1e-06 4.05199053467e-05 -38.6087522178
0.34 1.67676767677 0 0 1e-06 5.70628225879e-05 -34.57109088
0.45 1.67676767677 0 0 1e-06 7.1782514023e-05 -30.5571570465
0.56 1.67676767677 0 0 1e-06 8.46902550448e-05 -26.5728926973
0.67 1.67676767677 0 0 1e-06 9.58002182585e-05 -22.6267469033
0.78 1.67676767677 0 0 1e-06 0.00010513074801 -18.7312878602
0.89 1.67676767677 0 0 1e-06 0.000112706514469 -14.9063262557
1.0 1.67676767677 0 0 1e-06 0.000118562479017 -11.1855778888
0.01 1.69696969697 0 0 1e-06 1.96007285104e-06 -47.4886174631
0.12 1.69696969697 0 0 1e-06 2.25140819306e-05 -43.4127437438
0.23 1.69696969697 0 0 1e-06 4.12268043408e-05 -39.3525042909
0.34 1.69696969697 0 0 1e-06 5.81056157315e-05 -35.3109937045
0.45 1.69696969697 0 0 1e-06 7.3159376709e-05 -31.2923136486
0.56 1.69696969697 0 0 1e-06 8.63989278581e-05 -27.3020572165
0.67 1.69696969697 0 0 1e-06 9.78378318692e-05 -23.3481202478
0.78 1.69696969697 0 0 1e-06 0.000107493539511 -19.4421414732
0.89 1.69696969697 0 0 1e-06 0.000115389334885 -15.6022506596
1.0 1.69696969697 0 0 1e-06 0.00012155785273 -11.858817599
0.01 1.71717171717 0 0 1e-06 1.99093305042e-06 -48.2386720229
0.12 1.71717171717 0 0 1e-06 2.28838100443e-05 -44.1602040188
0.23 1.71717171717 0 0 1e-06 4.19341782542e-05 -40.0968853974
0.34 1.71717171717 0 0 1e-06 5.91491813418e-05 -36.0516626403
0.45 1.71717171717 0 0 1e-06 7.45373755476e-05 -32.028422906
0.56 1.71717171717 0 0 1e-06 8.81091912297e-05 -28.0324370136
0.67 1.71717171717 0 0 1e-06 9.98776196023e-05 -24.0710944872
0.78 1.71717171717 0 0 1e-06 0.000109859281542 -20.1551932657
0.89 1.71717171717 0 0 1e-06 0.00011807618897 -16.3013651658
1.0 1.71717171717 0 0 1e-06 0.000124558876586 -12.5370561797
0.01 1.73737373737 0 0 1e-06 2.02181022529e-06 -48.9891591984
0.12 1.73737373737 0 0 1e-06 2.32537586702e-05 -44.9081735054
0.23 1.73737373737 0 0 1e-06 4.26420127721e-05 -40.8418743611
0.34 1.73737373737 0 0 1e-06 6.01934949259e-05 -36.7930693828
0.45 1.73737373737 0 0 1e-06 7.59164723533e-05 -32.765445839
0.56 1.73737373737 0 0 1e-06 8.98209879483e-05 -28.7639764099
0.67 1.73737373737 0 0 1e-06 0.00010191949672 -24.7955863796
0.78 1.73737373737 0 0 1e-06 0.000112227847405 -20.8703113145
0.89 1.73737373737 0 0 1e-06 0.000120766881396 -17.0034440489
1.0 1.73737373737 0 0 1e-06 0.000127565231086 -13.219865409
0.01 1.75757575758 0 0 1e-06 2.05270391148e-06 -49.7400668011
0.12 1.75757575758 0 0 1e-06 2.36239215396e-05 -45.6566366971
0.23 1.75757575758 0 0 1e-06 4.33502942143e-05 -41.5874510477
0.34 1.75757575758 0 0 1e-06 6.12385331357e-05 -37.5351871521
0.45 1.75757575758 0 0 1e-06 7.72966308401e-05 -33.5033457853
0.56 1.75757575758 0 0 1e-06 9.15342638671e-05 -29.4966234179
0.67 1.75757575758 0 0 1e-06 0.000103963383443 -25.5215189129
0.78 1.75757575758 0 0 1e-06 0.000114599118665 -21.5873750117
0.89 1.75757575758 0 0 1e-06 0.000123461231434 -17.7082841763
1.0 1.75757575758 0 0 1e-06 0.000130576625203 -13.9068680841
0.01 1.77777777778 0 0 1e-06 2.08361366346e-06 -50.4913831465
0.12 1.77777777778 0 0 1e-06 2.39942926458e-05 -46.4055787792
0.23 1.77777777778 0 0 1e-06 4.40590094984e-05 -42.3335962983
0.34 1.77777777778 0 0 1e-06 6.22842736982e-05 -38.2779905857
0.45 1.77777777778 0 0 1e-06 7.86778164976e-05 -34.2420882214
0.56 1.77777777778 0 0 1e-06 9.3248967686e-05 -30.2303294253
0.67 1.77777777778 0 0 1e-06 0.000106009204567 -26.248820706
0.78 1.77777777778 0 0 1e-06 0.000116972984428 -22.3062738256
0.89 1.77777777778 0 0 1e-06 0.00012615907146 -18.4157021495
1.0 1.77777777778 0 0 1e-06 0.000133592792883 -14.5977304669
0.01 1.79797979798 0 0 1e-06 2.11453905338e-06 -51.243097027
0.12 1.79797979798 0 0 1e-06 2.43648662297e-05 -47.1549855888
0.23 1.79797979798 0 0 1e-06 4.47681461058e-05 -43.0802918674
0.34 1.79797979798 0 0 1e-06 6.33306953497e-05 -39.0214556414
0.45 1.79797979798 0 0 1e-06 8.00599964757e-05 -34.9816406007
0.56 1.79797979798 0 0 1e-06 9.49650507528e-05 -30.9650489121
0.67 1.79797979798 0 0 1e-06 0.000108056889105 -26.9774254793
0.78 1.79797979798 0 0 1e-06 0.000119349340688 -23.0269062248
0.89 1.79797979798 0 0 1e-06 0.000128860245667 -19.1255318751
1.0 1.79797979798 0 0 1e-06 0.000136613490086 -15.2921560338
0.01 1.81818181818 0 0 1e-06 2.14547967015e-06 -51.9951976863
0.12 1.81818181818 0 0 1e-06 2.47356367661e-05 -47.9048435771
0.23 1.81818181818 0 0 1e-06 4.54776920494e-05 -43.8275203666
0.34 1.81818181818 0 0 1e-06 6.43777777765e-05 -39.7655595076
0.45 1.81818181818 0 0 1e-06 8.14431394793e-05 -35.7219722069
0.56 1.81818181818 0 0 1e-06 9.66824668823e-05 -31.7007391961
0.67 1.81818181818 0 0 1e-06 0.00011010636998 -27.7072715853
0.78 1.81818181818 0 0 1e-06 0.000121728089756 -23.7491787396
0.89 1.81818181818 0 0 1e-06 0.000131564608924 -19.8376224912
1.0 1.81818181818 0 0 1e-06 0.000139638492282 -15.9898802789
0.01 1.83838383838 0 0 1e-06 2.17643511857e-06 -52.747674796
0.12 1.83838383838 0 0 1e-06 2.5106598952e-05 -48.6551397748
0.23 1.83838383838 0 0 1e-06 4.61876358442e-05 -44.5752652116
0.34 1.83838383838 0 0 1e-06 6.54255015583e-05 -40.5102805215
0.45 1.83838383838 0 0 1e-06 8.28272156713e-05 -36.4630540205
0.56 1.83838383838 0 0 1e-06 9.84011721901e-05 -32.4373602043
0.67 1.83838383838 0 0 1e-06 0.000112157583729 -28.4383015916
0.78 1.83838383838 0 0 1e-06 0.000124109139742 -24.4730051423
0.89 1.83838383838 0 0 1e-06 0.000134272025786 -20.5518365919
1.0 1.83838383838 0 0 1e-06 0.000142667592302 -16.6906663708
0.01 1.85858585859 0 0 1e-06 2.20740501853e-06 -53.5005184329
0.12 1.85858585859 0 0 1e-06 2.54777476941e-05 -49.4058617596
0.23 1.85858585859 0 0 1e-06 4.68979664797e-05 -45.3235105742
0.34 1.85858585859 0 0 1e-06 6.64738481167e-05 -41.2555980938
0.45 1.85858585859 0 0 1e-06 8.42121965828e-05 -37.2048585968
0.56 1.85858585859 0 0 1e-06 0.000100121124941 -33.1748742663
0.67 1.85858585859 0 0 1e-06 0.000114210470251 -29.1704619093
0.78 1.85858585859 0 0 1e-06 0.000126492404088 -25.1983057271
0.89 1.85858585859 0 0 1e-06 0.000136982369619 -21.2680486976
1.0 1.85858585859 0 0 1e-06 0.000145700598497 -17.3943015051
0.01 1.87878787879 0 0 1e-06 2.23838900426e-06 -54.2537190584
0.12 1.87878787879 0 0 1e-06 2.58490780985e-05 -50.1569976263
0.23 1.87878787879 0 0 1e-06 4.7608673394e-05 -46.0722413369
0.34 1.87878787879 0 0 1e-06 6.75227996677e-05 -42.0014926395
0.45 1.87878787879 0 0 1e-06 8.55980550306e-05 -37.9473599551
0.56 1.87878787879 0 0 1e-06 0.000101842285408 -33.9132459275
0.67 1.87878787879 0 0 1e-06 0.000116264972563 -29.9037024608
0.78 1.87878787879 0 0 1e-06 0.000128877801161 -25.9250066762
0.89 1.87878787879 0 0 1e-06 0.000139695521815 -21.9861439346
1.0 1.87878787879 0 0 1e-06 0.000148737333141 -18.1005938251
0.01 1.89898989899 0 0 1e-06 2.26938672361e-06 -55.0072674989
0.12 1.89898989899 0 0 1e-06 2.62205854601e-05 -50.9085359582
0.23 1.89898989899 0 0 1e-06 4.831974645e-05 -46.8214430515
0.34 1.89898989899 0 0 1e-06 6.85723391762e-05 -42.7479455139
0.45 1.89898989899 0 0 1e-06 8.698476504e-05 -38.6905334771
0.56 1.89898989899 0 0 1e-06 0.000103564615747 -34.6524417808
0.67 1.89898989899 0 0 1e-06 0.000118321036589 -30.6379763832
0.78 1.89898989899 0 0 1e-06 0.000131265253867 -26.6530395013
0.89 1.89898989899 0 0 1e-06 0.000142411371109 -22.70601689
1.0 1.89898989899 0 0 1e-06 0.000151777631049 -18.8093698122
0.01 1.91919191919 0 0 1e-06 2.30039783739e-06 -55.7611549277
0.12 1.91919191919 0 0 1e-06 2.65922652532e-05 -51.6604658013
0.23 1.91919191919 0 0 1e-06 4.90311759129e-05 -47.5711019005
0.34 1.91919191919 0 0 1e-06 6.96224503152e-05 -43.4949389538
0.45 1.91919191919 0 0 1e-06 8.83723017744e-05 -39.4343558142
0.56 1.91919191919 0 0 1e-06 0.000105288079876 -35.3924303126
0.67 1.91919191919 0 0 1e-06 0.000120378610961 -31.3732397612
0.78 1.91919191919 0 0 1e-06 0.00013365468932 -27.382340548
0.89 1.91919191919 0 0 1e-06 0.000145129812961 -23.4275706144
1.0 1.91919191919 0 0 1e-06 0.000154821338361 -19.5204720623
0.01 1.93939393939 0 0 1e-06 2.33142201874e-06 -56.5153728476
0.12 1.93939393939 0 0 1e-06 2.69641131225e-05 -52.4127766396
0.23 1.93939393939 0 0 1e-06 4.9742952429e-05 -48.3212046608
0.34 1.93939393939 0 0 1e-06 7.06731174266e-05 -44.2424560234
0.45 1.93939393939 0 0 1e-06 8.97606414694e-05 -40.1788048021
0.56 1.93939393939 0 0 1e-06 0.000107012643367 -36.133181764
0.67 1.93939393939 0 0 1e-06 0.000122437646835 -32.1094513873
0.78 1.93939393939 0 0 1e-06 0.000136046038529 -28.1128505568
0.89 1.93939393939 0 0 1e-06 0.000147850749007 -24.1507157521
1.0 1.93939393939 0 0 1e-06 0.000157868311485 -20.2337573842
0.01 1.9595959596 0 0 1e-06 2.36245895254e-06 -57.2699130748
0.12 1.9595959596 0 0 1e-06 2.73361248746e-05 -53.1654583722
0.23 1.9595959596 0 0 1e-06 5.04550670066e-05 -49.0717386706
0.34 1.9595959596 0 0 1e-06 7.17243254854e-05 -44.9904805637
0.45 1.9595959596 0 0 1e-06 9.11497613716e-05 -40.9238593827
0.56 1.9595959596 0 0 1e-06 0.000108738273347 -36.8746680038
0.67 1.9595959596 0 0 1e-06 0.000124498097733 -32.8465725463
0.78 1.9595959596 0 0 1e-06 0.000138439236121 -28.8445142715
0.89 1.9595959596 0 0 1e-06 0.000150574086565 -24.8753697779
1.0 1.9595959596 0 0 1e-06 0.000160918416161 -20.9490951657
0.01 1.9797979798 0 0 1e-06 2.39350833488e-06 -58.024767724
0.12 1.9797979798 0 0 1e-06 2.77082964703e-05 -53.9185012918
0.23 1.9797979798 0 0 1e-06 5.11675109972e-05 -49.8226917981
0.34 1.9797979798 0 0 1e-06 7.2776060066e-05 -45.7389971464
0.45 1.9797979798 0 0 1e-06 9.25396396819e-05 -41.6694995321
0.56 1.9797979798 0 0 1e-06 0.000110464938402 -37.6168624129
0.67 1.9797979798 0 0 1e-06 0.000126559919383 -33.5845668192
0.78 1.9797979798 0 0 1e-06 0.000140834220086 -29.5772800906
0.89 1.9797979798 0 0 1e-06 0.00015329973819 -25.6014563272
1.0 1.9797979798 0 0 1e-06 0.00016397152663 -21.6663659645
0.01 2.0 0 0 1e-06 2.4245698725e-06 -58.7799291937
0.12 2.0 0 0 1e-06 2.80806240168e-05 -54.6718960649
0.23 2.0 0 0 1e-06 5.18802760782e-05 -50.5740524126
0.34 2.0 0 0 1e-06 7.38283073105e-05 -46.4879910304
0.45 2.0 0 0 1e-06 9.39302555027e-05 -42.4157061949
0.56 2.0 0 0 1e-06 0.000112192608496 -38.3597397788
0.67 2.0 0 0 1e-06 0.000128623069583 -34.3233999079
0.78 2.0 0 0 1e-06 0.000143230931546 -30.3110997555
0.89 2.0 0 0 1e-06 0.000156027621279 -26.3289046048
1.0 2.0 0 0 1e-06 0.000167027524907 -22.3854602892
